Start_Time,End_Time,Num_Rows,Final_Price,Price_Diff,Cumulative_Volume,impulso,ratio
2023-10-05 08:01:19.496,2023-10-05 08:01:20.496,0,84.57,0.0,0.0,-0.010000000000005116,0.0
2023-10-05 08:01:38.796,2023-10-05 08:01:39.796,0,84.58,0.010000000000005116,0.0,0.030000000000001137,0.0
2023-10-05 08:01:47.744,2023-10-05 08:01:48.744,0,84.58,0.0,0.0,0.01999999999999602,0.0
2023-10-05 08:01:51.128,2023-10-05 08:01:52.128,9,84.57,0.0,9.0,-0.010000000000005116,899.9999999995396
2023-10-05 08:01:54.380,2023-10-05 08:01:55.380,4,84.56,-0.009999999999990905,4.0,-0.009999999999990905,400.0000000003638
2023-10-05 08:01:56.164,2023-10-05 08:01:57.164,0,84.57,0.009999999999990905,0.0,0.0,0.0
2023-10-05 08:01:57.656,2023-10-05 08:01:58.656,0,84.56,-0.009999999999990905,0.0,-0.01999999999999602,0.0
2023-10-05 08:01:59.816,2023-10-05 08:02:00.816,0,84.57,0.0,0.0,-0.010000000000005116,0.0
2023-10-05 08:02:01.836,2023-10-05 08:02:02.836,52,84.58,0.0,54.0,0.010000000000005116,5199.99999999734
2023-10-05 08:02:10.400,2023-10-05 08:02:11.400,0,84.57,0.0,0.0,0.009999999999990905,0.0
2023-10-05 08:02:17.936,2023-10-05 08:02:18.936,2,84.57,0.0,2.0,0.0,2.0
2023-10-05 08:02:22.536,2023-10-05 08:02:23.536,0,84.56,-0.009999999999990905,0.0,0.0,0.0
2023-10-05 08:02:34.744,2023-10-05 08:02:35.744,0,84.57,0.009999999999990905,0.0,0.0,0.0
2023-10-05 08:02:39.808,2023-10-05 08:02:40.808,4,84.59,0.0,5.0,0.010000000000005116,399.99999999979536
2023-10-05 08:02:48.140,2023-10-05 08:02:49.140,29,84.59,0.0,57.0,0.020000000000010232,1449.9999999992583
2023-10-05 08:02:59.840,2023-10-05 08:03:00.840,1,84.58,-0.010000000000005116,1.0,0.010000000000005116,99.99999999994884
2023-10-05 08:03:02.540,2023-10-05 08:03:03.540,0,84.59,0.010000000000005116,0.0,0.030000000000001137,0.0
2023-10-05 08:03:14.320,2023-10-05 08:03:15.320,0,84.58,-0.010000000000005116,0.0,0.010000000000005116,0.0
2023-10-05 08:03:21.456,2023-10-05 08:03:22.456,0,84.58,0.0,0.0,-0.010000000000005116,0.0
2023-10-05 08:03:25.364,2023-10-05 08:03:26.364,1,84.58,0.0,1.0,-0.010000000000005116,99.99999999994884
2023-10-05 08:03:34.088,2023-10-05 08:03:35.088,2,84.59,0.0,2.0,0.010000000000005116,199.99999999989768
2023-10-05 08:03:38.020,2023-10-05 08:03:39.020,2,84.59,0.0,2.0,0.0,2.0
2023-10-05 08:03:40.284,2023-10-05 08:03:41.284,2,84.6,0.009999999999990905,15.0,0.01999999999999602,100.0000000000199
2023-10-05 08:03:57.124,2023-10-05 08:03:58.124,2,84.6,0.009999999999990905,2.0,0.01999999999999602,100.0000000000199
2023-10-05 08:04:02.760,2023-10-05 08:04:03.760,0,84.59,-0.009999999999990905,0.0,0.010000000000005116,0.0
2023-10-05 08:04:05.032,2023-10-05 08:04:06.032,0,84.59,0.0,0.0,0.0,0.0
2023-10-05 08:04:18.764,2023-10-05 08:04:19.764,1,84.58,-0.010000000000005116,15.0,-0.010000000000005116,99.99999999994884
2023-10-05 08:04:24.808,2023-10-05 08:04:25.808,2,84.58,0.0,2.0,-0.01999999999999602,100.0000000000199
2023-10-05 08:04:30.380,2023-10-05 08:04:31.380,0,84.6,0.009999999999990905,0.0,0.0,0.0
2023-10-05 08:04:35.048,2023-10-05 08:04:36.048,31,84.59,-0.009999999999990905,33.0,0.0,31.0
2023-10-05 08:04:36.756,2023-10-05 08:04:37.756,0,84.6,0.0,0.0,0.009999999999990905,0.0
2023-10-05 08:04:45.308,2023-10-05 08:04:46.308,29,84.6,0.0,29.0,0.01999999999999602,1450.0000000002885
2023-10-05 08:04:52.704,2023-10-05 08:04:53.704,0,84.6,0.0,0.0,0.01999999999999602,0.0
2023-10-05 08:05:07.088,2023-10-05 08:05:08.088,0,84.6,0.0,0.0,0.0,0.0
2023-10-05 08:05:11.896,2023-10-05 08:05:12.896,1,84.59,-0.009999999999990905,1.0,0.0,1.0
2023-10-05 08:05:23.004,2023-10-05 08:05:24.004,4,84.58,-0.010000000000005116,5.0,-0.01999999999999602,200.0000000000398
2023-10-05 08:05:24.252,2023-10-05 08:05:25.252,0,84.59,0.010000000000005116,0.0,-0.009999999999990905,0.0
2023-10-05 08:05:26.008,2023-10-05 08:05:27.008,1,84.59,0.0,1.0,-0.009999999999990905,100.00000000009095
2023-10-05 08:05:31.772,2023-10-05 08:05:32.772,1,84.58,-0.010000000000005116,1.0,-0.01999999999999602,50.00000000000995
2023-10-05 08:05:34.372,2023-10-05 08:05:35.372,4,84.6,0.0,4.0,0.009999999999990905,400.0000000003638
2023-10-05 08:05:39.996,2023-10-05 08:05:40.996,26,84.59,0.0,26.0,0.010000000000005116,2599.99999999867
2023-10-05 08:05:42.712,2023-10-05 08:05:43.712,0,84.59,0.0,0.0,0.0,0.0
2023-10-05 08:05:56.624,2023-10-05 08:05:57.624,1,84.59,0.0,1.0,0.0,1.0
2023-10-05 08:05:59.820,2023-10-05 08:06:00.820,0,84.59,0.0,0.0,0.010000000000005116,0.0
2023-10-05 08:06:03.596,2023-10-05 08:06:04.596,4,84.59,0.0,5.0,-0.009999999999990905,400.0000000003638
2023-10-05 08:06:06.604,2023-10-05 08:06:07.604,5,84.6,0.009999999999990905,8.0,0.009999999999990905,500.00000000045475
2023-10-05 08:06:15.108,2023-10-05 08:06:16.108,3,84.61,0.010000000000005116,5.0,0.01999999999999602,150.00000000002984
2023-10-05 08:06:16.504,2023-10-05 08:06:17.504,2,84.61,0.0,2.0,0.01999999999999602,100.0000000000199
2023-10-05 08:06:29.476,2023-10-05 08:06:30.476,0,84.61,0.0,0.0,0.01999999999999602,0.0
2023-10-05 08:06:35.820,2023-10-05 08:06:36.820,0,84.61,0.0,0.0,0.01999999999999602,0.0
2023-10-05 08:06:40.520,2023-10-05 08:06:41.520,0,84.61,0.0,0.0,0.010000000000005116,0.0
2023-10-05 08:06:54.488,2023-10-05 08:06:55.488,5,84.61,0.0,6.0,0.0,5.0
2023-10-05 08:06:57.748,2023-10-05 08:06:58.748,0,84.61,0.0,0.0,0.0,0.0
2023-10-05 08:07:00.092,2023-10-05 08:07:01.092,1,84.61,0.0,1.0,0.0,1.0
2023-10-05 08:07:01.808,2023-10-05 08:07:02.808,1,84.62,0.0,1.0,0.010000000000005116,99.99999999994884
2023-10-05 08:07:04.364,2023-10-05 08:07:05.364,4,84.62,0.0,4.0,0.010000000000005116,399.99999999979536
2023-10-05 08:07:06.368,2023-10-05 08:07:07.368,2,84.62,0.0,2.0,0.010000000000005116,199.99999999989768
2023-10-05 08:07:10.588,2023-10-05 08:07:11.588,1,84.63,0.009999999999990905,1.0,0.01999999999999602,50.00000000000995
2023-10-05 08:07:14.452,2023-10-05 08:07:15.452,8,84.64,0.010000000000005116,8.0,0.030000000000001137,266.66666666665657
2023-10-05 08:07:19.580,2023-10-05 08:07:20.580,0,84.64,0.0,0.0,0.01999999999999602,0.0
2023-10-05 08:07:21.832,2023-10-05 08:07:22.832,0,84.64,0.0,0.0,0.01999999999999602,0.0
2023-10-05 08:07:23.084,2023-10-05 08:07:24.084,1,84.64,0.010000000000005116,1.0,0.01999999999999602,50.00000000000995
2023-10-05 08:07:24.608,2023-10-05 08:07:25.608,2,84.64,0.0,2.0,0.010000000000005116,199.99999999989768
2023-10-05 08:07:34.944,2023-10-05 08:07:35.944,2,84.63,-0.010000000000005116,2.0,-0.010000000000005116,199.99999999989768
2023-10-05 08:07:38.732,2023-10-05 08:07:39.732,0,84.65,0.0,0.0,0.010000000000005116,0.0
2023-10-05 08:07:43.304,2023-10-05 08:07:44.304,8,84.65,0.0,8.0,0.010000000000005116,799.9999999995907
2023-10-05 08:07:51.380,2023-10-05 08:07:52.380,9,84.66,0.009999999999990905,9.0,0.01999999999999602,450.0000000000895
2023-10-05 08:07:52.740,2023-10-05 08:07:53.740,21,84.69,0.009999999999990905,22.0,0.04999999999999716,420.0000000000239
2023-10-05 08:07:58.880,2023-10-05 08:07:59.880,2,84.69,0.0,2.0,0.060000000000002274,33.33333333333207
2023-10-05 08:08:00.084,2023-10-05 08:08:01.084,0,84.68,-0.009999999999990905,0.0,0.030000000000001137,0.0
2023-10-05 08:08:02.028,2023-10-05 08:08:03.028,1,84.7,0.01999999999999602,1.0,0.04999999999999716,20.000000000001137
2023-10-05 08:08:04.272,2023-10-05 08:08:05.272,4,84.7,0.010000000000005116,4.0,0.04000000000000625,99.99999999998437
2023-10-05 08:08:09.748,2023-10-05 08:08:10.748,0,84.69,-0.010000000000005116,0.0,0.0,0.0
2023-10-05 08:08:11.436,2023-10-05 08:08:12.436,0,84.69,0.0,0.0,0.0,0.0
2023-10-05 08:08:13.692,2023-10-05 08:08:14.692,5,84.68,0.010000000000005116,5.0,0.0,5.0
2023-10-05 08:08:15.456,2023-10-05 08:08:16.456,0,84.67,-0.010000000000005116,0.0,-0.030000000000001137,0.0
2023-10-05 08:08:19.752,2023-10-05 08:08:20.752,1,84.66,-0.010000000000005116,1.0,-0.04000000000000625,24.999999999996092
2023-10-05 08:08:23.572,2023-10-05 08:08:24.572,0,84.67,0.010000000000005116,0.0,-0.01999999999999602,0.0
2023-10-05 08:08:25.628,2023-10-05 08:08:26.628,1,84.67,0.0,1.0,-0.01999999999999602,50.00000000000995
2023-10-05 08:08:27.300,2023-10-05 08:08:28.300,2,84.67,0.0,2.0,-0.010000000000005116,199.99999999989768
2023-10-05 08:08:32.928,2023-10-05 08:08:33.928,1,84.67,0.0,1.0,0.0,1.0
2023-10-05 08:08:36.668,2023-10-05 08:08:37.668,0,84.67,0.0,0.0,0.010000000000005116,0.0
2023-10-05 08:08:37.908,2023-10-05 08:08:38.908,0,84.67,0.0,0.0,0.0,0.0
2023-10-05 08:08:45.524,2023-10-05 08:08:46.524,1,84.67,0.0,1.0,0.0,1.0
2023-10-05 08:08:51.220,2023-10-05 08:08:52.220,1,84.68,0.0,1.0,0.010000000000005116,99.99999999994884
2023-10-05 08:08:54.788,2023-10-05 08:08:55.788,2,84.67,-0.010000000000005116,2.0,0.0,2.0
2023-10-05 08:09:01.220,2023-10-05 08:09:02.220,0,84.67,0.0,0.0,0.0,0.0
2023-10-05 08:09:06.408,2023-10-05 08:09:07.408,4,84.65,-0.009999999999990905,4.0,-0.01999999999999602,200.0000000000398
2023-10-05 08:09:07.420,2023-10-05 08:09:08.420,4,84.64,-0.010000000000005116,4.0,-0.030000000000001137,133.33333333332828
2023-10-05 08:09:10.320,2023-10-05 08:09:11.320,0,84.65,0.010000000000005116,0.0,-0.030000000000001137,0.0
2023-10-05 08:09:12.088,2023-10-05 08:09:13.088,1,84.64,-0.010000000000005116,1.0,-0.030000000000001137,33.33333333333207
2023-10-05 08:09:14.092,2023-10-05 08:09:15.092,5,84.64,0.0,13.0,-0.030000000000001137,166.66666666666035
2023-10-05 08:09:18.048,2023-10-05 08:09:19.048,0,84.64,0.0,0.0,-0.010000000000005116,0.0
2023-10-05 08:09:21.584,2023-10-05 08:09:22.584,0,84.64,0.0,0.0,0.0,0.0
2023-10-05 08:09:23.420,2023-10-05 08:09:24.420,0,84.64,0.0,0.0,-0.010000000000005116,0.0
2023-10-05 08:09:30.572,2023-10-05 08:09:31.572,1,84.63,-0.010000000000005116,1.0,-0.010000000000005116,99.99999999994884
2023-10-05 08:09:37.084,2023-10-05 08:09:38.084,2,84.63,0.0,2.0,-0.010000000000005116,199.99999999989768
2023-10-05 08:09:38.924,2023-10-05 08:09:39.924,0,84.63,0.0,0.0,-0.010000000000005116,0.0
2023-10-05 08:10:02.432,2023-10-05 08:10:03.432,0,84.62,-0.009999999999990905,0.0,-0.01999999999999602,0.0
2023-10-05 08:10:04.828,2023-10-05 08:10:05.828,1,84.63,0.0,1.0,-0.010000000000005116,99.99999999994884
2023-10-05 08:10:06.440,2023-10-05 08:10:07.440,2,84.63,-0.010000000000005116,2.0,0.0,2.0
2023-10-05 08:10:10.208,2023-10-05 08:10:11.208,0,84.63,0.0,0.0,0.0,0.0
2023-10-05 08:10:23.160,2023-10-05 08:10:24.160,4,84.63,0.0,4.0,0.0,4.0
2023-10-05 08:10:35.664,2023-10-05 08:10:36.664,0,84.63,0.0,0.0,0.009999999999990905,0.0
2023-10-05 08:10:39.460,2023-10-05 08:10:40.460,0,84.63,0.0,0.0,0.0,0.0
2023-10-05 08:10:43.124,2023-10-05 08:10:44.124,2,84.63,0.0,2.0,0.0,2.0
2023-10-05 08:11:01.716,2023-10-05 08:11:02.716,0,84.64,0.010000000000005116,0.0,0.010000000000005116,0.0
2023-10-05 08:11:04.312,2023-10-05 08:11:05.312,12,84.63,0.0,14.0,0.0,12.0
2023-10-05 08:11:06.356,2023-10-05 08:11:07.356,2,84.63,-0.010000000000005116,2.0,0.0,2.0
2023-10-05 08:11:10.320,2023-10-05 08:11:11.320,0,84.63,0.0,0.0,0.0,0.0
2023-10-05 08:11:12.484,2023-10-05 08:11:13.484,1,84.63,0.0,1.0,0.0,1.0
2023-10-05 08:11:14.316,2023-10-05 08:11:15.316,3,84.63,0.0,4.0,-0.010000000000005116,299.9999999998465
2023-10-05 08:11:23.528,2023-10-05 08:11:24.528,1,84.62,-0.009999999999990905,1.0,-0.009999999999990905,100.00000000009095
2023-10-05 08:11:31.496,2023-10-05 08:11:32.496,3,84.63,0.0,3.0,0.0,3.0
2023-10-05 08:11:38.480,2023-10-05 08:11:39.480,1,84.62,-0.009999999999990905,1.0,-0.009999999999990905,100.00000000009095
2023-10-05 08:11:39.572,2023-10-05 08:11:40.572,2,84.62,0.0,2.0,-0.009999999999990905,200.0000000001819
2023-10-05 08:11:43.000,2023-10-05 08:11:44.000,1,84.61,0.0,1.0,-0.01999999999999602,50.00000000000995
2023-10-05 08:11:49.856,2023-10-05 08:11:50.856,3,84.62,0.010000000000005116,3.0,0.0,3.0
2023-10-05 08:11:54.892,2023-10-05 08:11:55.892,0,84.62,0.0,0.0,-0.009999999999990905,0.0
2023-10-05 08:11:56.096,2023-10-05 08:11:57.096,0,84.6,0.0,0.0,-0.020000000000010232,0.0
2023-10-05 08:12:01.144,2023-10-05 08:12:02.144,5,84.6,0.0,5.0,-0.020000000000010232,249.9999999998721
2023-10-05 08:12:03.396,2023-10-05 08:12:04.396,8,84.6,0.0,9.0,-0.010000000000005116,799.9999999995907
2023-10-05 08:12:08.612,2023-10-05 08:12:09.612,0,84.61,0.010000000000005116,0.0,-0.010000000000005116,0.0
2023-10-05 08:12:11.500,2023-10-05 08:12:12.500,0,84.6,-0.010000000000005116,0.0,-0.020000000000010232,0.0
2023-10-05 08:12:42.044,2023-10-05 08:12:43.044,1,84.61,0.010000000000005116,1.0,0.010000000000005116,99.99999999994884
2023-10-05 08:12:45.244,2023-10-05 08:12:46.244,2,84.61,0.0,2.0,0.010000000000005116,199.99999999989768
2023-10-05 08:12:59.908,2023-10-05 08:13:00.908,1,84.61,0.0,1.0,0.010000000000005116,99.99999999994884
2023-10-05 08:13:03.948,2023-10-05 08:13:04.948,0,84.61,0.0,0.0,0.0,0.0
2023-10-05 08:13:07.184,2023-10-05 08:13:08.184,10,84.61,0.0,10.0,0.010000000000005116,999.9999999994884
2023-10-05 08:13:19.632,2023-10-05 08:13:20.632,3,84.62,0.0,3.0,0.010000000000005116,299.9999999998465
2023-10-05 08:13:30.996,2023-10-05 08:13:31.996,1,84.63,0.009999999999990905,1.0,0.01999999999999602,50.00000000000995
2023-10-05 08:13:44.620,2023-10-05 08:13:45.620,0,84.63,0.0,0.0,0.01999999999999602,0.0
2023-10-05 08:13:59.140,2023-10-05 08:14:00.140,0,84.64,0.0,0.0,0.030000000000001137,0.0
2023-10-05 08:14:12.076,2023-10-05 08:14:13.076,5,84.64,0.0,5.0,0.030000000000001137,166.66666666666035
2023-10-05 08:14:20.540,2023-10-05 08:14:21.540,3,84.63,-0.010000000000005116,3.0,0.009999999999990905,300.00000000027285
2023-10-05 08:14:25.876,2023-10-05 08:14:26.876,3,84.63,-0.010000000000005116,3.0,0.0,3.0
2023-10-05 08:14:30.212,2023-10-05 08:14:31.212,1,84.62,-0.01999999999999602,1.0,-0.009999999999990905,100.00000000009095
2023-10-05 08:15:00.196,2023-10-05 08:15:01.196,12,84.61,0.0,13.0,-0.030000000000001137,399.9999999999848
2023-10-05 08:15:06.552,2023-10-05 08:15:07.552,0,84.61,0.0,0.0,-0.030000000000001137,0.0
2023-10-05 08:15:11.112,2023-10-05 08:15:12.112,0,84.61,0.0,0.0,-0.01999999999999602,0.0
2023-10-05 08:15:21.880,2023-10-05 08:15:22.880,0,84.61,0.0,0.0,-0.01999999999999602,0.0
2023-10-05 08:15:29.648,2023-10-05 08:15:30.648,7,84.64,0.0,7.0,0.01999999999999602,350.00000000006963
2023-10-05 08:15:33.780,2023-10-05 08:15:34.780,6,84.65,0.010000000000005116,6.0,0.04000000000000625,149.99999999997655
2023-10-05 08:15:39.684,2023-10-05 08:15:40.684,0,84.66,0.009999999999990905,0.0,0.04999999999999716,0.0
2023-10-05 08:15:45.116,2023-10-05 08:15:46.116,0,84.64,-0.01999999999999602,0.0,0.030000000000001137,0.0
2023-10-05 08:15:53.724,2023-10-05 08:15:54.724,29,84.59,0.0,31.0,-0.01999999999999602,1450.0000000002885
2023-10-05 08:15:55.120,2023-10-05 08:15:56.120,1,84.59,0.0,1.0,-0.04999999999999716,20.000000000001137
2023-10-05 08:15:59.768,2023-10-05 08:16:00.768,1,84.6,0.0,1.0,-0.05000000000001137,19.999999999995453
2023-10-05 08:16:03.636,2023-10-05 08:16:04.636,3,84.62,0.010000000000005116,3.0,-0.03999999999999204,75.00000000001492
2023-10-05 08:16:07.344,2023-10-05 08:16:08.344,0,84.62,0.0,0.0,-0.01999999999999602,0.0
2023-10-05 08:16:15.056,2023-10-05 08:16:16.056,1,84.61,-0.010000000000005116,1.0,0.01999999999999602,50.00000000000995
2023-10-05 08:16:18.580,2023-10-05 08:16:19.580,3,84.62,0.010000000000005116,3.0,0.030000000000001137,99.9999999999962
2023-10-05 08:16:20.712,2023-10-05 08:16:21.712,0,84.61,-0.010000000000005116,0.0,0.010000000000005116,0.0
2023-10-05 08:16:24.436,2023-10-05 08:16:25.436,1,84.62,0.0,1.0,0.0,1.0
2023-10-05 08:17:04.324,2023-10-05 08:17:05.324,15,84.63,0.009999999999990905,15.0,0.009999999999990905,1500.0000000013642
2023-10-05 08:17:10.416,2023-10-05 08:17:11.416,1,84.63,0.0,1.0,0.01999999999999602,50.00000000000995
2023-10-05 08:17:16.296,2023-10-05 08:17:17.296,1,84.63,0.0,1.0,0.009999999999990905,100.00000000009095
2023-10-05 08:17:20.252,2023-10-05 08:17:21.252,0,84.63,0.0,0.0,0.01999999999999602,0.0
2023-10-05 08:17:21.888,2023-10-05 08:17:22.888,0,84.63,0.0,0.0,0.009999999999990905,0.0
2023-10-05 08:17:34.504,2023-10-05 08:17:35.504,0,84.62,-0.009999999999990905,0.0,-0.009999999999990905,0.0
2023-10-05 08:17:51.448,2023-10-05 08:17:52.448,0,84.62,0.0,0.0,-0.009999999999990905,0.0
2023-10-05 08:17:55.524,2023-10-05 08:17:56.524,0,84.62,0.0,0.0,-0.009999999999990905,0.0
2023-10-05 08:18:04.324,2023-10-05 08:18:05.324,6,84.63,0.009999999999990905,6.0,0.0,6.0
2023-10-05 08:18:09.736,2023-10-05 08:18:10.736,1,84.63,0.0,1.0,0.0,1.0
2023-10-05 08:18:14.020,2023-10-05 08:18:15.020,0,84.63,0.0,0.0,0.009999999999990905,0.0
2023-10-05 08:18:25.652,2023-10-05 08:18:26.652,1,84.63,0.0,1.0,0.009999999999990905,100.00000000009095
2023-10-05 08:18:33.848,2023-10-05 08:18:34.848,0,84.63,0.0,0.0,0.009999999999990905,0.0
2023-10-05 08:18:42.284,2023-10-05 08:18:43.284,1,84.64,0.010000000000005116,1.0,0.010000000000005116,99.99999999994884
2023-10-05 08:18:55.428,2023-10-05 08:18:56.428,2,84.64,0.0,2.0,0.010000000000005116,199.99999999989768
2023-10-05 08:19:04.308,2023-10-05 08:19:05.308,0,84.65,0.010000000000005116,0.0,0.020000000000010232,0.0
2023-10-05 08:19:06.520,2023-10-05 08:19:07.520,0,84.64,-0.010000000000005116,0.0,0.010000000000005116,0.0
2023-10-05 08:19:33.708,2023-10-05 08:19:34.708,0,84.65,0.010000000000005116,0.0,0.020000000000010232,0.0
2023-10-05 08:19:37.968,2023-10-05 08:19:38.968,12,84.66,0.0,12.0,0.01999999999999602,600.0000000001194
2023-10-05 08:19:39.240,2023-10-05 08:19:40.240,0,84.67,0.0,0.0,0.030000000000001137,0.0
2023-10-05 08:19:45.028,2023-10-05 08:19:46.028,5,84.68,0.0,5.0,0.030000000000001137,166.66666666666035
2023-10-05 08:19:46.388,2023-10-05 08:19:47.388,21,84.67,-0.01999999999999602,21.0,0.030000000000001137,699.9999999999735
2023-10-05 08:19:50.156,2023-10-05 08:19:51.156,0,84.66,-0.010000000000005116,0.0,0.009999999999990905,0.0
2023-10-05 08:19:53.424,2023-10-05 08:19:54.424,10,84.66,0.009999999999990905,11.0,0.0,10.0
2023-10-05 08:19:58.780,2023-10-05 08:19:59.780,0,84.66,0.0,0.0,-0.010000000000005116,0.0
2023-10-05 08:20:00.672,2023-10-05 08:20:01.672,0,84.66,0.0,0.0,-0.020000000000010232,0.0
2023-10-05 08:20:03.080,2023-10-05 08:20:04.080,111,84.67,0.010000000000005116,118.0,0.0,111.0
2023-10-05 08:20:04.304,2023-10-05 08:20:05.304,1,84.68,0.010000000000005116,1.0,0.020000000000010232,49.99999999997442
2023-10-05 08:20:11.208,2023-10-05 08:20:12.208,2,84.67,-0.010000000000005116,2.0,0.010000000000005116,199.99999999989768
2023-10-05 08:20:12.596,2023-10-05 08:20:13.596,5,84.68,0.0,12.0,0.020000000000010232,249.9999999998721
2023-10-05 08:20:16.152,2023-10-05 08:20:17.152,7,84.7,0.010000000000005116,8.0,0.04000000000000625,174.99999999997266
2023-10-05 08:20:22.544,2023-10-05 08:20:23.544,1,84.69,0.0,1.0,0.01999999999999602,50.00000000000995
2023-10-05 08:20:33.968,2023-10-05 08:20:34.968,8,84.69,0.0,8.0,0.009999999999990905,800.0000000007276
2023-10-05 08:20:45.776,2023-10-05 08:20:46.776,10,84.67,0.0,52.0,0.0,10.0
2023-10-05 08:20:47.020,2023-10-05 08:20:48.020,5,84.67,0.0,5.0,-0.010000000000005116,499.9999999997442
2023-10-05 08:20:49.460,2023-10-05 08:20:50.460,0,84.67,0.0,0.0,-0.030000000000001137,0.0
2023-10-05 08:20:51.296,2023-10-05 08:20:52.296,2,84.68,0.0,2.0,-0.009999999999990905,200.0000000001819
2023-10-05 08:20:52.524,2023-10-05 08:20:53.524,8,84.68,0.010000000000005116,8.0,-0.009999999999990905,800.0000000007276
2023-10-05 08:20:55.216,2023-10-05 08:20:56.216,1,84.69,0.009999999999990905,1.0,0.01999999999999602,50.00000000000995
2023-10-05 08:20:59.004,2023-10-05 08:21:00.004,4,84.69,0.009999999999990905,5.0,0.01999999999999602,200.0000000000398
2023-10-05 08:21:02.220,2023-10-05 08:21:03.220,1,84.69,0.0,1.0,0.01999999999999602,50.00000000000995
2023-10-05 08:21:07.588,2023-10-05 08:21:08.588,3,84.68,0.0,3.0,0.0,3.0
2023-10-05 08:21:14.448,2023-10-05 08:21:15.448,6,84.68,-0.009999999999990905,6.0,0.0,6.0
2023-10-05 08:21:22.496,2023-10-05 08:21:23.496,2,84.68,0.0,2.0,-0.009999999999990905,200.0000000001819
2023-10-05 08:21:48.376,2023-10-05 08:21:49.376,2,84.69,0.0,2.0,0.0,2.0
2023-10-05 08:22:05.828,2023-10-05 08:22:06.828,1,84.69,0.0,1.0,0.0,1.0
2023-10-05 08:22:08.744,2023-10-05 08:22:09.744,0,84.7,0.010000000000005116,0.0,0.01999999999999602,0.0
2023-10-05 08:22:10.012,2023-10-05 08:22:11.012,0,84.71,0.009999999999990905,0.0,0.029999999999986926,0.0
2023-10-05 08:22:14.512,2023-10-05 08:22:15.512,4,84.7,-0.009999999999990905,4.0,0.01999999999999602,200.0000000000398
2023-10-05 08:22:19.644,2023-10-05 08:22:20.644,0,84.71,0.0,0.0,0.01999999999999602,0.0
2023-10-05 08:22:21.876,2023-10-05 08:22:22.876,73,84.72,-0.010000000000005116,74.0,0.030000000000001137,2433.333333333241
2023-10-05 08:22:24.748,2023-10-05 08:22:25.748,6,84.73,0.0,8.0,0.030000000000001137,199.9999999999924
2023-10-05 08:22:27.000,2023-10-05 08:22:28.000,4,84.72,0.0,4.0,0.010000000000005116,399.99999999979536
2023-10-05 08:22:31.288,2023-10-05 08:22:32.288,1,84.72,0.0,1.0,0.01999999999999602,50.00000000000995
2023-10-05 08:22:32.568,2023-10-05 08:22:33.568,1,84.72,0.0,1.0,0.010000000000005116,99.99999999994884
2023-10-05 08:22:35.188,2023-10-05 08:22:36.188,0,84.71,-0.010000000000005116,0.0,-0.010000000000005116,0.0
2023-10-05 08:22:36.340,2023-10-05 08:22:37.340,0,84.72,0.010000000000005116,0.0,-0.010000000000005116,0.0
2023-10-05 08:22:39.320,2023-10-05 08:22:40.320,3,84.73,0.0,3.0,0.010000000000005116,299.9999999998465
2023-10-05 08:22:42.760,2023-10-05 08:22:43.760,1,84.73,0.0,1.0,0.010000000000005116,99.99999999994884
2023-10-05 08:22:53.964,2023-10-05 08:22:54.964,1,84.72,0.0,1.0,0.0,1.0
2023-10-05 08:22:59.172,2023-10-05 08:23:00.172,5,84.72,-0.010000000000005116,5.0,0.010000000000005116,499.9999999997442
2023-10-05 08:23:00.336,2023-10-05 08:23:01.336,2,84.72,0.0,3.0,0.0,2.0
2023-10-05 08:23:02.948,2023-10-05 08:23:03.948,2,84.72,0.0,2.0,-0.010000000000005116,199.99999999989768
2023-10-05 08:23:07.572,2023-10-05 08:23:08.572,3,84.72,0.0,3.0,-0.010000000000005116,299.9999999998465
2023-10-05 08:23:15.368,2023-10-05 08:23:16.368,2,84.71,0.0,2.0,-0.010000000000005116,199.99999999989768
2023-10-05 08:23:21.476,2023-10-05 08:23:22.476,6,84.71,-0.010000000000005116,6.0,-0.010000000000005116,599.999999999693
2023-10-05 08:23:28.628,2023-10-05 08:23:29.628,1,84.71,0.0,1.0,-0.010000000000005116,99.99999999994884
2023-10-05 08:23:30.416,2023-10-05 08:23:31.416,0,84.72,0.0,0.0,0.0,0.0
2023-10-05 08:23:31.600,2023-10-05 08:23:32.600,8,84.72,0.0,8.0,0.0,8.0
2023-10-05 08:24:00.016,2023-10-05 08:24:01.016,12,84.71,-0.010000000000005116,15.0,0.0,12.0
2023-10-05 08:24:02.684,2023-10-05 08:24:03.684,11,84.71,0.0,11.0,0.0,11.0
2023-10-05 08:24:11.484,2023-10-05 08:24:12.484,0,84.7,-0.009999999999990905,0.0,-0.009999999999990905,0.0
2023-10-05 08:24:17.928,2023-10-05 08:24:18.928,11,84.71,0.009999999999990905,12.0,-0.010000000000005116,1099.9999999994373
2023-10-05 08:24:19.464,2023-10-05 08:24:20.464,1,84.71,0.0,1.0,-0.010000000000005116,99.99999999994884
2023-10-05 08:24:20.772,2023-10-05 08:24:21.772,5,84.72,0.010000000000005116,5.0,0.010000000000005116,499.9999999997442
2023-10-05 08:24:30.132,2023-10-05 08:24:31.132,0,84.72,0.0,0.0,0.010000000000005116,0.0
2023-10-05 08:24:31.204,2023-10-05 08:24:32.204,2,84.71,-0.010000000000005116,2.0,0.009999999999990905,200.0000000001819
